# foot :: Right:0,Left:1
# position :: 'A':1, 'M':2, 'GK':3, 'D':4
id,name,rating,position,height,foot,rare,pace,shooting,passing,dribbling,defending,heading,diving,handling,kicking,reflexes,speed,positioning
113343,Almunia,74,GK,193,Right,1,,,,,,,76,74,77,75,50,68
11336,MatthewSpring,61,M,183,Right,1,48,64,69,52,57,52,,,,,,
113384,Saizar,65,A,175,Right,0,69,63,58,61,61,64,,,,,,
113386,Sarriegi,69,D,185,Right,0,63,53,58,55,68,67,,,,,,
113399,Sastre,65,D,179,Right,0,63,50,65,55,71,53,,,,,,
113419,RubénSuárez,74,M,167,Left,1,68,75,75,72,50,58,,,,,,
113422,DavidVilla,88,A,175,Right,1,85,89,73,86,57,73,,,,,,
113428,Alejandro,60,GK,183,Right,1,,,,,,,59,65,55,61,56,62
113458,DavidBauzá,65,M,188,Left,0,42,51,59,58,66,46,,,,,,
11346,EmmersonBoyce,72,D,184,Right,0,54,36,53,57,74,75,,,,,,
11348,SteveHoward,64,A,191,Right,1,31,64,44,51,67,86,,,,,,
113488,Arzu,66,M,184,Right,0,38,54,60,53,71,65,,,,,,
113521,Moha,64,A,170,Left,0,68,58,63,65,59,56,,,,,,
113524,Nino,71,A,169,Right,1,74,71,58,67,52,62,,,,,,
113555,EmilioRentería,66,A,175,Right,1,71,68,49,62,57,60,,,,,,
11358,LeeMansell,60,M,175,Right,0,56,32,60,58,66,56,,,,,,
11381,MattGilks,71,GK,185,Right,0,,,,,,,73,68,66,74,44,72
11386,ClivePlatt,61,A,193,Right,1,51,56,32,51,56,78,,,,,,
113931,Ortiz,66,A,172,Right,0,65,57,66,67,55,56,,,,,,
113942,Sorribas,61,M,179,Right,0,50,42,55,48,65,54,,,,,,
114008,NachoRodríguez,64,A,180,Left,1,69,64,55,68,44,58,,,,,,
114038,JavierBaraja,67,D,179,Right,0,58,61,65,59,68,68,,,,,,
114040,Nano,73,D,186,Left,0,53,43,56,51,75,74,,,,,,
114082,RobbieRussell,67,D,180,Right,1,88,51,60,58,70,63,,,,,,
114123,AndriyVoronin,80,A,176,Right,1,74,81,81,79,53,68,,,,,,
114126,ChristianWetklo,72,GK,190,Right,1,,,,,,,74,70,73,73,45,68
11414,AndrewDawson,68,D,175,Left,0,53,58,58,44,70,70,,,,,,
11415,NathanStanton,57,D,175,Right,0,52,26,31,41,62,68,,,,,,
11427,MarcelMaltritz,70,D,186,Right,0,53,47,53,43,72,72,,,,,,
11430,JamieMcCombe,64,D,196,Right,1,54,28,41,28,71,69,,,,,,
114356,MarcoWölfli,71,GK,186,Left,1,,,,,,,71,67,74,78,64,68
114555,LuigiPieroni,66,A,187,Right,0,70,64,45,52,51,73,,,,,,
114604,Juanma,63,GK,182,Left,1,,,,,,,59,62,56,66,48,68
114663,AbrahamPaz,73,D,178,Right,1,62,53,70,55,73,82,,,,,,
114734,IñakiBea,68,D,185,Right,0,53,41,49,43,72,71,,,,,,
11474,DeanBennett,55,M,183,Right,0,32,52,57,48,59,61,,,,,,
114764,Iraizoz,81,GK,191,Right,1,,,,,,,77,86,75,82,57,84
11488,MikeEdwards,60,D,183,Right,0,49,28,43,30,63,65,,,,,,
11489,AndyHolt,55,D,185,Left,1,41,48,46,36,64,75,,,,,,
11495,JérémyHénin,66,D,186,Right,0,32,25,59,43,67,75,,,,,,
11496,GaryAlexander,63,A,180,Right,1,45,65,39,53,58,72,,,,,,
114960,Cristian,60,D,169,Right,1,77,45,60,63,54,59,,,,,,
115519,BrunoBerner,60,D,185,Left,0,49,50,59,58,66,68,,,,,,
115533,DiegoBenaglio,78,GK,194,Right,0,,,,,,,81,73,71,80,58,77
115577,Armando,64,D,186,Right,1,51,35,44,39,71,69,,,,,,
11574,PeterMurphy,63,D,183,Left,0,52,32,52,48,67,67,,,,,,
11576,Marchena,79,D,183,Right,0,50,54,71,63,79,71,,,,,,
115768,Calatayud,74,GK,191,Right,1,,,,,,,76,71,64,80,56,74
115823,MarioEggimann,70,D,189,Right,0,39,40,48,43,72,75,,,,,,
115888,ChristoferHeimeroth,70,GK,194,Right,0,,,,,,,71,70,64,74,44,69
115909,RubénCastro,75,A,174,Right,0,81,71,57,76,44,67,,,,,,
115926,PedroVega,64,M,168,Left,1,74,66,64,64,42,54,,,,,,
11595,RichieForan,69,A,185,Left,0,62,67,65,69,60,67,,,,,,
116024,ChristianBermúdez,73,M,160,Right,1,88,65,69,78,38,52,,,,,,
116197,RicardoFuller,75,A,191,Right,0,72,72,56,77,58,74,,,,,,
116227,MathiasKouo-Doumbé,64,D,185,Right,1,64,35,47,46,71,69,,,,,,
116308,RodFanni,79,D,186,Right,1,82,53,74,70,81,81,,,,,,
116309,EricChelle,69,D,179,Left,0,37,39,60,40,70,80,,,,,,
116314,DavidMartin,63,GK,188,Right,1,,,,,,,67,52,67,73,50,62
116334,BertrandLaquait,71,GK,185,Right,1,,,,,,,72,74,69,72,30,72
116335,OlivierSorin,75,GK,189,Right,0,,,,,,,76,80,74,72,65,78
116346,BenjaminNicaise,66,M,183,Right,0,64,66,64,55,70,69,,,,,,
116368,YoussoufHadji,79,A,183,Right,1,80,74,72,79,59,84,,,,,,
116391,FabriceAbriel,73,M,176,Right,1,68,63,76,74,69,64,,,,,,
11645,PaulMorgan,56,D,183,Right,0,52,18,28,29,59,68,,,,,,
116479,FrançoisPantxiSirieix,64,M,180,Right,0,64,59,61,60,67,64,,,,,,
116491,NicolasMarin,59,A,171,Right,0,69,57,58,62,45,40,,,,,,
116494,CédricCarrasso,80,GK,187,Right,1,,,,,,,80,75,80,81,62,80
11658,PeterGain,59,M,175,Left,0,52,56,58,53,59,58,,,,,,
116620,NikolčeNoveski,75,D,190,Left,0,44,53,58,35,77,67,,,,,,
116629,MarcoKurth,62,M,178,Right,0,60,54,62,57,62,53,,,,,,
116655,PascalBerenguer,71,M,175,Right,1,62,71,69,58,71,72,,,,,,
116677,CédricKanté,72,D,181,Left,0,66,46,61,45,73,74,,,,,,
11671,RichardLogan,59,A,185,Right,0,53,56,44,52,52,65,,,,,,
116745,GrégoryMalicki,68,GK,188,Left,0,,,,,,,70,65,65,74,35,67
116762,SébastienRoudet,74,M,180,Left,1,71,69,76,75,59,43,,,,,,
116866,GeoffreyDernis,74,A,171,Left,1,74,77,75,73,57,52,,,,,,
116917,DamienPerquis,61,GK,184,Right,0,,,,,,,59,62,60,61,46,69
116938,JérémieJanot,76,GK,176,Left,0,,,,,,,77,72,66,78,51,76
116952,JulienSablé,70,M,181,Right,1,56,70,72,67,71,66,,,,,,
11696,JustinRichards,58,A,183,Right,0,62,59,43,50,49,66,,,,,,
11698,NathanEllington,66,A,178,Right,0,74,67,44,66,55,65,,,,,,
117022,OscarEwolo,71,M,171,Right,0,58,54,65,63,64,60,,,,,,
117062,OlivierBlondel,64,GK,187,Right,1,,,,,,,69,63,58,60,51,65
117063,NicolasDouchez,79,GK,186,Right,0,,,,,,,80,77,70,82,62,78
117094,MathieuBéda,65,D,186,Left,0,50,42,47,48,70,71,,,,,,
117096,LaurentBatlles,71,M,174,Right,1,52,71,71,72,56,63,,,,,,
117109,HervéBugnet,63,A,174,Right,1,69,65,48,69,41,62,,,,,,
117249,DanielGöhlert,63,D,186,Right,1,54,38,45,49,70,62,,,,,,
117343,EricHassli,70,A,193,Right,1,56,71,52,68,62,73,,,,,,
117385,IbrahimaSonko,67,D,191,Right,0,65,36,42,45,69,72,,,,,,
117424,AmorKehiha,61,D,180,Right,0,53,51,63,47,62,62,,,,,,
117438,NassimAkrour,65,A,181,Right,1,33,68,52,62,53,82,,,,,,
117492,DavidDucourtioux,72,D,177,Right,1,57,55,74,62,69,70,,,,,,
117631,MalteMetzelder,63,M,195,Right,1,26,54,59,51,72,59,,,,,,
117655,Gledson,63,D,190,Right,1,31,48,44,40,71,59,,,,,,
1178,PaoloCannavaro,78,D,185,Right,0,58,54,67,59,78,83,,,,,,
11785,LeeJohnson,66,M,168,Right,0,71,62,67,66,61,60,,,,,,
11787,AdamLockwood,63,D,183,Right,0,57,31,44,54,67,66,,,,,,
117893,PauloCésar,72,A,175,Right,0,78,65,62,73,55,68,,,,,,
1179,GianluigiBuffon,85,GK,191,Right,1,,,,,,,85,86,65,82,54,86
11791,SylvainMarchal,68,D,184,Right,0,31,44,62,40,69,71,,,,,,
11797,AnthonyTonkin,55,D,182,Left,0,51,18,38,39,61,57,,,,,,
11800,ChrisWeale,64,GK,188,Left,1,,,,,,,65,60,61,70,56,68
118054,ThomasBroich,72,A,182,Right,1,64,68,73,73,46,60,,,,,,
11808,GianpaoloBellini,71,D,180,Right,0,67,53,67,60,71,59,,,,,,
11814,BerntEvens,65,D,192,Left,0,55,48,60,44,71,55,,,,,,
11824,AndyWarrington,60,GK,191,Right,0,,,,,,,62,61,54,60,52,59
11834,MarkArber,59,D,185,Left,0,52,41,45,36,64,70,,,,,,
118359,LeeMiller,64,A,188,Right,1,67,65,55,65,59,77,,,,,,
11841,MarkGower,67,M,180,Right,0,53,61,69,63,64,56,,,,,,
118646,IanHenderson,64,A,179,Right,0,71,60,55,61,43,56,,,,,,
118662,PaulHayes,65,A,183,Right,0,63,64,60,62,59,61,,,,,,
118794,AndyLonergan,71,GK,192,Left,0,,,,,,,73,69,68,75,50,67
119152,KoloTouré,83,D,183,Right,1,75,63,59,55,82,82,,,,,,
11918,KevinDavies,77,A,183,Right,1,55,73,59,72,70,89,,,,,,
119233,TyroneMears,73,D,180,Right,1,76,60,72,71,72,69,,,,,,
119275,RobertEarnshaw,73,A,173,Right,1,91,67,54,71,51,63,,,,,,
119363,StephenPurches,59,D,180,Left,0,62,30,37,45,60,57,,,,,,
11941,StefanWessels,67,GK,190,Right,0,,,,,,,72,64,53,71,52,64
119422,LeonJohnson,61,D,183,Left,0,72,20,31,24,69,63,,,,,,
11944,HabibBeye,68,D,182,Right,0,55,43,66,61,73,74,,,,,,
119689,JermaineEaster,63,A,175,Right,1,75,60,51,62,49,62,,,,,,
119711,ChrisGreenacre,62,A,180,Right,0,63,60,42,56,52,69,,,,,,
119723,LeeWilliamson,64,M,178,Right,1,78,57,66,66,68,70,,,,,,
1198,FilippoInzaghi,76,A,181,Right,0,51,69,42,54,35,69,,,,,,
11983,BradFriedel,81,GK,188,Right,1,,,,,,,77,83,80,82,45,84
119834,RichieWellens,68,M,175,Right,0,53,63,69,69,66,57,,,,,,
119839,DannyCoid,59,D,180,Right,0,65,50,61,53,59,65,,,,,,
119852,MatthewBlinkhorn,57,A,183,Right,0,62,54,32,55,40,64,,,,,,
11998,ThomasKleine,69,D,191,Right,0,49,44,50,35,73,77,,,,,,
120018,DeanHammond,66,M,183,Right,0,65,58,62,63,67,63,,,,,,
120054,SimonLappin,66,M,180,Left,0,53,57,69,67,58,58,,,,,,
120060,RémiMareval,66,D,182,Left,0,76,61,70,62,67,70,,,,,,
120061,HughMurray,61,M,178,Right,1,72,45,66,66,62,69,,,,,,
12011,CristianoLupatelli,69,GK,189,Left,0,,,,,,,68,69,62,71,33,70
120202,PauloFerreira,74,D,183,Right,0,60,39,71,65,74,74,,,,,,
120238,FrancescoLodi,71,M,183,Left,1,52,73,77,73,57,52,,,,,,
120270,SimoneTiribocchi,73,A,178,Right,1,70,73,54,63,60,73,,,,,,
120274,AntonioDiNatale,86,A,170,Right,1,86,85,81,87,53,60,,,,,,
120297,KeithSouthern,68,M,178,Right,0,61,65,72,66,71,70,,,,,,
120304,JeanMakoun,78,M,173,Right,0,76,60,73,73,73,82,,,,,,
120305,BenjaminGavanon,67,M,180,Right,0,58,57,69,58,68,62,,,,,,
120306,LaurentPionnier,68,GK,184,Right,0,,,,,,,65,70,62,74,44,76
120309,Copa,72,GK,180,Right,1,,,,,,,76,68,53,83,64,61
120312,MichaelDawson,80,D,188,Right,1,67,31,51,30,82,85,,,,,,
120313,CraigWestcarr,62,A,180,Right,1,88,58,48,63,45,70,,,,,,
120339,MartinBergvold,70,M,184,Left,0,71,57,70,64,63,64,,,,,,
120415,ScottShearer,59,GK,191,Right,0,,,,,,,64,61,57,60,37,54
120533,Pepe,85,D,188,Right,1,75,48,62,60,84,83,,,,,,
12070,ChristophDabrowski,73,M,195,Right,1,58,62,67,54,79,74,,,,,,
120718,FabioColtorti,68,GK,197,Right,0,,,,,,,71,69,71,72,62,65
1210,MassimoDonati,70,M,186,Right,0,63,64,70,60,71,68,,,,,,
121122,SimonRolfes,82,M,191,Left,0,64,65,78,69,79,74,,,,,,
121134,AlexanderWalke,69,GK,189,Right,0,,,,,,,70,66,64,73,56,66
121170,AlexanderMeier,73,M,196,Right,1,60,74,73,70,69,65,,,,,,
121185,ChristianSchulz,75,D,185,Left,0,62,52,72,63,76,76,,,,,,
121193,NelsonHaedoValdez,76,A,178,Right,0,79,72,60,72,66,84,,,,,,
12139,BenFutcher,58,D,200,Left,1,47,31,42,38,65,59,,,,,,
12156,JamieDay,54,M,176,Left,0,62,45,50,54,56,56,,,,,,
121568,MikkelThygesen,71,M,184,Right,1,74,71,69,69,64,67,,,,,,
121591,Brandão,73,A,189,Left,1,63,73,60,58,64,72,,,,,,
121622,AnatoliyTymoshchuk,80,M,181,Right,0,61,65,74,62,79,77,,,,,,
12164,PhilSmith,58,GK,185,Right,0,,,,,,,65,52,63,61,23,58
12167,ToifilouMaoulida,68,A,184,Right,0,73,64,63,69,48,71,,,,,,
1219,ChristianAbbiati,83,GK,191,Right,1,,,,,,,84,82,67,87,50,81
121901,IlčoNaumoski,62,A,191,Right,0,63,60,47,62,58,66,,,,,,
121922,DanielWolf,59,M,184,Left,0,69,52,58,60,56,65,,,,,,
121933,RenéAdler,84,GK,190,Right,1,,,,,,,88,82,65,86,52,82
121937,MichaelRensing,77,GK,190,Right,0,,,,,,,80,70,68,85,63,73
121939,PhilippLahm,87,D,170,Right,1,83,59,82,82,77,67,,,,,,
121940,ChristianLell,70,D,183,Right,1,81,40,65,59,72,69,,,,,,
121944,BastianSchweinsteiger,87,M,183,Right,1,63,83,86,82,78,68,,,,,,
121945,PiotrTrochowski,79,M,169,Right,1,80,81,77,83,47,62,,,,,,
121971,DanielZiebig,65,D,183,Left,0,72,55,62,62,66,64,,,,,,
121988,LukasKruse,62,GK,185,Right,0,,,,,,,68,59,56,64,59,57
122040,MahirSağlık,69,A,178,Left,0,75,63,46,71,49,65,,,,,,
122048,OliverKirch,68,M,183,Right,0,68,55,69,66,63,61,,,,,,
122052,JörgHahnel,64,GK,186,Right,1,,,,,,,62,63,60,70,50,61
122066,RonnyKönig,63,A,190,Left,1,51,64,47,51,58,71,,,,,,
122118,MarjanPetkovic,66,GK,186,Right,0,,,,,,,68,66,66,67,54,62
122124,OliverBarth,67,D,188,Left,0,35,38,53,40,70,65,,,,,,
122269,LeeBeevers,57,D,186,Right,0,60,43,60,37,62,64,,,,,,
122270,PeterSweeney,59,M,183,Left,0,55,48,63,61,46,48,,,,,,
122361,MarcoDonadel,75,M,179,Right,0,67,65,76,73,72,68,,,,,,
122445,KwameQuansah,69,M,172,Right,0,74,60,64,69,66,62,,,,,,
122574,StevenWhittaker,71,D,185,Right,1,84,58,68,68,74,69,,,,,,
122586,RyanStevenson,67,M,180,Right,0,67,65,63,67,64,68,,,,,,
12259,SeydouKeita,80,M,183,Left,1,68,74,70,70,82,80,,,,,,
122649,LoganBailly,66,GK,189,Left,0,,,,,,,71,56,66,72,57,63
12265,OwenHargreaves,80,M,180,Right,0,74,67,78,73,77,69,,,,,,
122653,BirgerMaertens,69,D,182,Right,0,33,36,59,45,74,69,,,,,,
122656,KevinRoelandts,67,M,185,Right,0,45,69,67,66,59,66,,,,,,
122660,JimmyHempte,67,D,180,Left,0,69,66,70,61,66,58,,,,,,
122718,PhilippHeerwagen,66,GK,193,Right,0,,,,,,,69,63,61,70,52,63
122723,MaximillianNicu,69,M,185,Right,0,74,69,68,72,52,59,,,,,,
122792,BenjaminDeCeulaer,71,A,175,Right,0,78,68,65,75,45,48,,,,,,
122827,BramVerbist,66,GK,182,Right,0,,,,,,,66,64,72,71,61,63
122849,ArounaKoné,73,A,182,Right,1,83,71,52,77,49,68,,,,,,
12294,StefanLexa,64,M,180,Right,1,67,66,62,66,49,55,,,,,,
123073,MarkusHeikkinen,69,M,185,Left,0,65,49,63,63,73,75,,,,,,
123116,SanharibMalki,64,A,180,Right,1,75,61,49,60,49,71,,,,,,
123159,AntoniŁukasiewicz,61,M,188,Right,0,66,47,54,59,67,64,,,,,,
123463,JermainePennant,77,M,175,Right,1,90,64,75,82,53,57,,,,,,
1235,Mancini,73,A,183,Right,1,65,75,68,76,60,55,,,,,,
12357,SaschaRösler,67,A,185,Left,0,70,67,64,64,60,69,,,,,,
123576,MarcoBorriello,80,A,185,Left,1,71,77,59,74,60,81,,,,,,
123581,ChristianObodo,69,M,176,Right,0,66,64,70,67,68,57,,,,,,
123586,MichaelAgazzi,73,GK,189,Right,1,,,,,,,74,70,65,77,48,74
123597,StefanoLucchini,75,D,186,Right,0,64,36,52,46,78,76,,,,,,
123603,HugoCampagnaro,79,D,181,Right,1,63,50,64,62,81,78,,,,,,
123610,GiandomenicoMesto,76,M,181,Right,0,83,69,75,72,75,67,,,,,,
123611,AndreaMantovani,75,D,185,Left,0,65,47,68,52,76,76,,,,,,
123617,AlbertoMariaFontana,66,GK,188,Right,0,,,,,,,63,64,56,68,55,70
123620,GiuseppeGemiti,65,D,176,Left,0,78,42,59,58,66,64,,,,,,
123621,SulleyMuntari,78,M,179,Left,0,73,70,78,72,78,79,,,,,,
123623,FrancoSemioli,69,M,178,Right,0,74,65,67,71,52,57,,,,,,
123629,MarioSantana,77,M,178,Right,0,78,72,71,83,61,60,,,,,,
1238,FrancescoTotti,80,A,180,Right,1,57,84,83,81,60,56,,,,,,
12445,JohnArneRiise,77,D,185,Left,0,71,77,77,70,76,69,,,,,,
12451,MarioHaas,64,A,183,Right,1,69,64,57,62,53,63,,,,,,
12462,FranckQueudrue,63,D,183,Left,0,33,57,60,50,66,71,,,,,,
124631,HasanKabze,71,A,185,Right,1,62,73,68,74,52,66,,,,,,
124635,MehmetTopal,78,M,186,Right,1,61,69,67,67,82,73,,,,,,
124871,XavierMargairaz,67,M,185,Left,0,67,68,70,68,66,69,,,,,,
12489,NicolasGillet,67,D,188,Left,0,29,55,59,42,71,78,,,,,,
12492,AltinLala,67,M,172,Right,0,48,60,69,64,67,69,,,,,,
124976,Felipe,76,M,175,Left,0,37,71,80,86,60,55,,,,,,
124981,MohamedAdamaSarr,70,D,186,Right,0,71,45,53,42,75,71,,,,,,
125071,FilipDaems,70,D,181,Left,0,62,55,68,63,74,72,,,,,,
125586,StephanAndersen,71,GK,190,Right,1,,,,,,,74,63,67,77,54,69
1256,ClarenceSeedorf,80,M,177,Right,1,54,79,84,81,69,57,,,,,,
125995,UmutBulut,74,A,184,Right,1,77,71,59,65,53,77,,,,,,
12624,AndréLenz,70,GK,191,Right,0,,,,,,,71,70,56,71,35,73
126638,MarcelSchied,64,A,173,Right,1,74,64,53,67,45,68,,,,,,
12666,PeguyLuyindula,73,A,178,Right,1,68,72,67,73,53,75,,,,,,
126925,JanSchlaudraff,77,M,180,Right,0,82,72,71,83,45,57,,,,,,
12695,ArneFriedrich,78,D,185,Right,0,71,47,64,60,77,80,,,,,,
12726,IanBennett,63,GK,183,Right,1,,,,,,,66,62,60,59,22,64
12766,PetterHansson,70,D,186,Right,0,43,55,57,49,72,76,,,,,,
127689,MimounAzaouagh,74,M,175,Right,1,75,71,70,81,42,56,,,,,,
127747,MiloradPeković,65,M,189,Left,0,51,60,55,59,70,72,,,,,,
1289,SebastienFrey,80,GK,189,Right,1,,,,,,,79,78,70,84,50,81
129133,HenriSillanpää,66,GK,189,Right,0,,,,,,,64,69,59,68,23,67
12940,EmanuelPogatetz,76,D,189,Left,1,55,40,51,32,81,70,,,,,,
129566,PaulMcShane,70,D,183,Right,0,63,41,56,42,71,76,,,,,,
130216,SkerdilaidCurri,63,M,166,Right,0,68,59,61,67,35,28,,,,,,
13038,Puyol,86,D,178,Right,1,59,50,65,56,88,84,,,,,,
13040,Morán,69,M,175,Right,0,62,65,66,68,54,61,,,,,,
13042,Orbaiz,74,M,179,Right,1,55,63,80,63,72,51,,,,,,
130687,LeonAndreasen,71,M,185,Right,0,62,59,63,69,73,73,,,,,,
13077,CristianoZanetti,71,M,180,Right,1,36,63,78,48,63,46,,,,,,
130893,CasperAnkergren,67,GK,190,Right,0,,,,,,,70,59,57,76,55,63
13124,BrunoAmaro,69,M,181,Right,1,62,70,73,71,65,60,,,,,,
13130,WesBrown,76,D,185,Right,0,65,31,62,57,77,77,,,,,,
131444,RasmusWürtz,70,M,179,Right,0,61,61,61,65,70,71,,,,,,
1318,TimoAchenbach,67,D,185,Left,0,68,65,66,66,69,66,,,,,,
132740,JesperHansen,60,GK,188,Right,0,,,,,,,59,63,60,64,32,57
13340,DelroyFacey,58,A,183,Right,1,51,56,31,48,53,78,,,,,,
13349,KieronDyer,70,M,173,Right,0,70,62,74,74,60,57,,,,,,
13354,AlanMaybury,61,D,180,Right,0,64,35,58,54,68,68,,,,,,
13361,GrantBrebner,61,M,181,Right,0,48,62,53,56,66,54,,,,,,
13403,DavidConnolly,67,A,175,Right,0,58,67,46,69,48,62,,,,,,
134534,GunnarHeiðarÞorvaldsson,68,A,182,Right,0,76,64,40,63,45,68,,,,,,
134591,Mingo,62,D,177,Left,0,65,45,62,48,63,61,,,,,,
134597,Juanito,70,D,182,Right,0,55,49,59,52,72,72,,,,,,
134599,Varela,69,D,180,Right,0,72,69,67,73,67,64,,,,,,
134602,Capi,67,M,182,Right,0,57,58,72,70,52,45,,,,,,
134610,Doblas,72,GK,184,Right,1,,,,,,,72,65,69,77,58,78
134627,Melli,69,D,181,Right,0,63,39,60,50,70,75,,,,,,
134634,Maldonado,66,A,177,Right,0,71,60,62,71,47,53,,,,,,
134635,MarcosAssunção,73,M,178,Right,1,53,77,81,69,71,68,,,,,,
134675,LewisHunt,55,D,180,Right,0,63,28,48,52,63,60,,,,,,
134683,IzaleMcLeod,64,A,183,Left,1,79,61,41,58,50,62,,,,,,
134697,DanielÖrlund,74,GK,194,Right,1,,,,,,,76,75,67,77,56,75
134744,AtibaHutchinson,74,M,185,Right,0,75,64,70,73,67,68,,,,,,
134746,KasparsGorkšs,69,D,191,Left,0,50,32,49,42,71,72,,,,,,
134765,DušanDjurić,74,M,180,Right,1,75,68,72,73,61,61,,,,,,
134777,GrégoryBourillon,71,D,187,Right,0,40,51,66,48,68,74,,,,,,
134779,JimmyBriand,77,A,181,Right,1,91,76,67,76,62,76,,,,,,
134787,BjörnVleminckx,73,A,183,Right,1,68,71,56,52,68,80,,,,,,
134789,MarcoNé,68,M,183,Right,0,71,62,68,73,62,70,,,,,,
134792,DeanBowditch,63,A,180,Right,1,77,60,42,61,52,64,,,,,,
134809,MalikFathi,74,D,185,Left,1,63,43,72,67,76,78,,,,,,
134810,SofianChahed,66,D,178,Right,0,65,51,64,65,65,64,,,,,,
134811,AlexanderLudwig,69,M,177,Right,0,69,68,63,72,47,60,,,,,,
134812,RyanJarvis,58,A,183,Right,0,58,55,35,57,50,56,,,,,,
134820,ScottBrown,74,M,178,Right,1,85,64,68,74,76,58,,,,,,
134821,StephenDobbie,71,M,173,Right,0,58,69,57,70,58,59,,,,,,
134824,CraigBeattie,66,A,183,Right,0,57,66,58,64,51,73,,,,,,
134828,KirkBroadfoot,67,D,191,Right,0,70,32,62,57,71,64,,,,,,
134902,DavidPreece,60,GK,188,Right,1,,,,,,,66,72,52,53,57,51
134906,MarouaneChamakh,81,A,188,Right,1,78,77,72,78,66,83,,,,,,
134941,SteveSidwell,75,M,178,Right,0,68,70,77,69,70,65,,,,,,
134947,RonStam,71,D,175,Right,0,69,69,71,70,70,60,,,,,,
134956,LorikCana,78,M,186,Right,1,70,59,72,66,81,68,,,,,,
134957,BenniMcCarthy,72,A,183,Right,1,70,74,60,71,53,73,,,,,,
134963,Angel,76,D,180,Right,0,78,65,74,69,74,66,,,,,,
134979,MartínDemichelis,79,D,184,Right,1,34,37,65,48,80,75,,,,,,
134980,JanFrederiksen,65,D,184,Left,0,78,42,67,50,68,59,,,,,,
134982,Doni,76,GK,194,Right,0,,,,,,,75,74,65,80,50,76
135025,PatrickMilchraum,62,D,174,Left,1,81,63,60,66,62,61,,,,,,
135032,NikiZimling,72,M,178,Right,0,73,61,69,64,72,71,,,,,,
135043,AndersLindegaard,74,GK,193,Right,1,,,,,,,77,73,78,77,47,72
135061,ChrisMillar,62,M,175,Right,0,68,36,60,64,60,54,,,,,,
135069,MartinLanig,74,M,190,Right,1,57,70,73,67,75,76,,,,,,
135073,Rubinho,71,GK,186,Right,1,,,,,,,69,68,61,77,47,72
135077,Fabinho,70,M,186,Right,0,56,58,67,65,72,75,,,,,,
135078,Fabrício,75,M,180,Right,0,72,71,79,74,76,66,,,,,,
135083,Anderson,68,D,186,Right,0,41,54,53,39,69,77,,,,,,
135084,RenatoAbreu,74,M,183,Left,1,63,77,76,76,68,69,,,,,,
135098,Kléber,71,D,177,Left,1,68,71,78,73,69,59,,,,,,
135149,MarcPlanus,77,D,180,Right,0,65,51,62,49,77,80,,,,,,
135190,MichaelLiendl,67,M,175,Left,0,71,66,64,69,50,59,,,,,,
135218,DamienPerquis,75,D,184,Right,0,60,47,59,47,77,83,,,,,,
135282,DavidSuarez,65,A,184,Right,0,60,68,45,56,43,64,,,,,,
135291,CarlosAlberto,74,M,178,Right,1,64,70,74,78,52,51,,,,,,
135294,JuniorCesar,72,D,166,Left,1,86,67,71,71,65,62,,,,,,
135303,Rodolfo,73,D,183,Left,1,65,64,56,49,73,78,,,,,,
135317,Diego,71,GK,186,Right,1,,,,,,,76,74,68,71,39,74
135324,Cássio,61,D,168,Left,1,68,64,64,67,63,48,,,,,,
135326,Andrezinho,75,M,178,Right,0,68,76,78,76,60,65,,,,,,
135335,Jônatas,71,M,181,Right,0,48,62,68,67,75,61,,,,,,
135339,Fábio,81,GK,188,Right,1,,,,,,,78,81,72,85,73,83
135377,Jefferson,79,GK,187,Left,0,,,,,,,81,79,73,80,59,77
135395,Daniel,58,M,180,Left,0,68,56,52,61,44,43,,,,,,
135423,Cicinho,73,D,172,Right,1,81,63,72,74,69,63,,,,,,
135440,AndréLuiz,74,D,185,Right,1,57,47,54,42,75,80,,,,,,
135446,FábioJúnior,69,A,186,Right,0,52,70,57,60,52,72,,,,,,
135451,Gomes,80,GK,191,Right,1,,,,,,,83,71,65,86,50,81
135454,EricMarester,62,D,172,Right,0,70,56,62,65,56,55,,,,,,
135455,Maicon,85,D,184,Right,1,87,76,82,80,84,73,,,,,,
135465,EduDracena,75,D,186,Right,0,59,51,53,53,75,78,,,,,,
135466,ArturMoraes,78,GK,192,Right,0,,,,,,,77,79,70,80,50,79
135473,Deivid,75,A,180,Right,0,73,73,67,77,51,76,,,,,,
135474,Mota,73,A,177,Left,1,79,76,71,77,55,76,,,,,,
135479,Cris,73,D,183,Right,1,46,52,67,30,75,79,,,,,,
135499,Dagoberto,77,A,175,Right,0,82,76,70,84,56,61,,,,,,
135520,Gilberto,70,D,180,Left,1,60,70,77,77,72,61,,,,,,
135524,Tinga,75,M,170,Right,0,65,64,74,75,73,74,,,,,,
135530,Adriano,69,D,180,Right,0,67,52,55,50,73,75,,,,,,
135537,GabrielTamaş,75,D,188,Right,0,52,59,53,54,76,78,,,,,,
135567,Nilmar,83,A,180,Right,1,92,77,64,86,46,68,,,,,,
135575,DanielCarvalho,74,M,178,Left,1,67,78,75,78,60,61,,,,,,
135594,ThomasSørensen,75,GK,196,Right,0,,,,,,,74,73,73,77,64,76
135606,PabloIbáñez,73,D,192,Right,0,52,40,55,47,75,74,,,,,,
